namespace,id,name,counts
biological_process,GO:1902479,"positive regulation of defense response to bacterium, incompatible interaction", 2
biological_process,GO:1902504,regulation of signal transduction involved in mitotic G2 DNA damage checkpoint, 2
biological_process,GO:1902584,positive regulation of response to water deprivation, 16
biological_process,GO:1902600,proton transmembrane transport, 19
biological_process,GO:1902609,(R)-2-hydroxy-alpha-linolenic acid biosynthetic process, 2
biological_process,GO:1902626,assembly of large subunit precursor of preribosome, 5
biological_process,GO:1902659,regulation of glucose mediated signaling pathway, 2
biological_process,GO:1902806,regulation of cell cycle G1/S phase transition, 5
biological_process,GO:1902883,negative regulation of response to oxidative stress, 2
biological_process,GO:1902884,positive regulation of response to oxidative stress, 3
biological_process,GO:1902975,mitotic DNA replication initiation, 4
biological_process,GO:1903335,regulation of vacuolar transport, 2
biological_process,GO:1903338,regulation of cell wall organization or biogenesis, 2
biological_process,GO:1903426,regulation of reactive oxygen species biosynthetic process, 3
biological_process,GO:1903427,negative regulation of reactive oxygen species biosynthetic process, 2
biological_process,GO:1903428,positive regulation of reactive oxygen species biosynthetic process, 4
biological_process,GO:1903507,negative regulation of nucleic acid-templated transcription, 2
biological_process,GO:1903508,positive regulation of nucleic acid-templated transcription, 2
biological_process,GO:1903862,positive regulation of oxidative phosphorylation, 3
biological_process,GO:1903942,positive regulation of respiratory gaseous exchange, 2
biological_process,GO:1904143,positive regulation of carotenoid biosynthetic process, 4
biological_process,GO:1904216,positive regulation of protein import into chloroplast stroma, 2
biological_process,GO:1904222,positive regulation of serine C-palmitoyltransferase activity, 2
biological_process,GO:1904278,positive regulation of wax biosynthetic process, 6
biological_process,GO:1904292,regulation of ERAD pathway, 2
biological_process,GO:1904482,cellular response to tetrahydrofolate, 7
biological_process,GO:1904659,glucose transmembrane transport, 3
biological_process,GO:1904667,negative regulation of ubiquitin protein ligase activity, 3
biological_process,GO:1904812,rRNA acetylation involved in maturation of SSU-rRNA, 2
biological_process,GO:1904825,protein localization to microtubule plus-end, 3
biological_process,GO:1904961,quiescent center organization, 4
biological_process,GO:1904964,positive regulation of phytol biosynthetic process, 2
biological_process,GO:1904966,positive regulation of vitamin E biosynthetic process, 4
biological_process,GO:1905037,autophagosome organization, 2
biological_process,GO:1905038,regulation of membrane lipid metabolic process, 2
biological_process,GO:1905157,positive regulation of photosynthesis, 4
biological_process,GO:1905177,tracheary element differentiation, 6
biological_process,GO:1905182,positive regulation of urease activity, 2
biological_process,GO:1905200,gibberellic acid transmembrane transport, 2
biological_process,GO:1905392,plant organ morphogenesis, 4
biological_process,GO:1905393,plant organ formation, 4
biological_process,GO:1905406,positive regulation of mitotic cohesin loading, 3
biological_process,GO:1905421,regulation of plant organ morphogenesis, 3
biological_process,GO:1905499,trichome papilla formation, 2
biological_process,GO:1905516,positive regulation of fertilization, 2
biological_process,GO:1905582,response to mannose, 7
biological_process,GO:1905614,negative regulation of developmental vegetative growth, 3
biological_process,GO:1905622,negative regulation of leaf development, 2
biological_process,GO:1905775,negative regulation of DNA helicase activity, 2
biological_process,GO:1905786,positive regulation of anaphase-promoting complex-dependent catabolic process, 6
biological_process,GO:1990019,protein storage vacuole organization, 4
biological_process,GO:1990052,ER to chloroplast lipid transport, 2
biological_process,GO:1990059,fruit valve development, 2
biological_process,GO:1990067,intrachromosomal DNA recombination, 2
biological_process,GO:1990069,stomatal opening, 3
biological_process,GO:1990110,callus formation, 2
biological_process,GO:1990258,histone glutamine methylation, 3
biological_process,GO:1990414,replication-born double-strand break repair via sister chromatid exchange, 3
biological_process,GO:1990481,mRNA pseudouridine synthesis, 5
biological_process,GO:1990532,stress response to nickel ion, 2
biological_process,GO:1990542,mitochondrial transmembrane transport, 2
biological_process,GO:1990559,mitochondrial coenzyme A transmembrane transport, 2
biological_process,GO:1990569,UDP-N-acetylglucosamine transmembrane transport, 2
biological_process,GO:1990570,GDP-mannose transmembrane transport, 2
biological_process,GO:1990571,meiotic centromere clustering, 2
biological_process,GO:1990573,potassium ion import across plasma membrane, 3
biological_process,GO:1990575,mitochondrial L-ornithine transmembrane transport, 2
biological_process,GO:1990592,protein K69-linked ufmylation, 3
biological_process,GO:1990641,response to iron ion starvation, 11
biological_process,GO:1990748,cellular detoxification, 2
biological_process,GO:1990918,double-strand break repair involved in meiotic recombination, 4
biological_process,GO:1990937,xylan acetylation, 8
biological_process,GO:1990966,ATP generation from poly-ADP-D-ribose, 2
biological_process,GO:2000008,regulation of protein localization to cell surface, 11
biological_process,GO:2000011,regulation of adaxial/abaxial pattern formation, 3
biological_process,GO:2000012,regulation of auxin polar transport, 24
biological_process,GO:2000014,regulation of endosperm development, 6
biological_process,GO:2000022,regulation of jasmonic acid mediated signaling pathway, 38
biological_process,GO:2000023,regulation of lateral root development, 7
biological_process,GO:2000024,regulation of leaf development, 14
biological_process,GO:2000025,regulation of leaf formation, 2
biological_process,GO:2000028,"regulation of photoperiodism, flowering", 35
biological_process,GO:2000029,regulation of proanthocyanidin biosynthetic process, 2
biological_process,GO:2000030,regulation of response to red or far red light, 4
biological_process,GO:2000031,regulation of salicylic acid mediated signaling pathway, 22
biological_process,GO:2000032,regulation of secondary shoot formation, 12
biological_process,GO:2000033,regulation of seed dormancy process, 13
biological_process,GO:2000037,regulation of stomatal complex patterning, 5
biological_process,GO:2000038,regulation of stomatal complex development, 5
biological_process,GO:2000039,regulation of trichome morphogenesis, 4
biological_process,GO:2000067,regulation of root morphogenesis, 8
biological_process,GO:2000070,regulation of response to water deprivation, 16
biological_process,GO:2000071,regulation of defense response by callose deposition, 5
biological_process,GO:2000072,"regulation of defense response to fungus, incompatible interaction", 3
biological_process,GO:2000082,regulation of L-ascorbic acid biosynthetic process, 5
biological_process,GO:2000114,regulation of establishment of cell polarity, 5
biological_process,GO:2000122,negative regulation of stomatal complex development, 6
biological_process,GO:2000123,positive regulation of stomatal complex development, 3
biological_process,GO:2000143,"negative regulation of DNA-templated transcription, initiation", 3
biological_process,GO:2000214,regulation of proline metabolic process, 2
biological_process,GO:2000280,regulation of root development, 40
biological_process,GO:2000306,positive regulation of photomorphogenesis, 7
biological_process,GO:2000377,regulation of reactive oxygen species metabolic process, 21
biological_process,GO:2000379,positive regulation of reactive oxygen species metabolic process, 3
biological_process,GO:2000601,positive regulation of Arp2/3 complex-mediated actin nucleation, 5
biological_process,GO:2000630,positive regulation of miRNA metabolic process, 3
biological_process,GO:2000636,positive regulation of primary miRNA processing, 3
biological_process,GO:2000652,regulation of secondary cell wall biogenesis, 21
biological_process,GO:2000653,regulation of genetic imprinting, 2
biological_process,GO:2000693,positive regulation of seed maturation, 3
biological_process,GO:2000762,regulation of phenylpropanoid metabolic process, 8
biological_process,GO:2000769,regulation of establishment or maintenance of cell polarity regulating cell shape, 3
biological_process,GO:2000779,regulation of double-strand break repair, 3
biological_process,GO:2000785,regulation of autophagosome assembly, 3
biological_process,GO:2000904,regulation of starch metabolic process, 6
biological_process,GO:2000905,negative regulation of starch metabolic process, 2
biological_process,GO:2001006,regulation of cellulose biosynthetic process, 2
biological_process,GO:2001007,negative regulation of cellulose biosynthetic process, 2
biological_process,GO:2001009,regulation of plant-type cell wall cellulose biosynthetic process, 6
biological_process,GO:2001020,regulation of response to DNA damage stimulus, 3
biological_process,GO:2001022,positive regulation of response to DNA damage stimulus, 4
biological_process,GO:2001141,regulation of RNA biosynthetic process, 5
biological_process,GO:2001289,lipid X metabolic process, 6
biological_process,GO:2001295,malonyl-CoA biosynthetic process, 5
molecular_function,GO:0000009,"alpha-1,6-mannosyltransferase activity", 2
molecular_function,GO:0000014,single-stranded DNA endodeoxyribonuclease activity, 9
molecular_function,GO:0000026,"alpha-1,2-mannosyltransferase activity", 2
molecular_function,GO:0000030,mannosyltransferase activity, 6
molecular_function,GO:0000033,"alpha-1,3-mannosyltransferase activity", 2
molecular_function,GO:0000035,acyl binding, 4
molecular_function,GO:0000036,acyl carrier activity, 11
molecular_function,GO:0000048,peptidyltransferase activity, 4
molecular_function,GO:0000049,tRNA binding, 36
molecular_function,GO:0000062,fatty-acyl-CoA binding, 6
